epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
23,831.846,2.14633,5.00755,6.48472,0.02639,0.95145,0.58187,0.02695,0.01208,0.00202,0.00082,0.01744,0.00681,0.00038,0.00013,2.05798,5.0365,6.60612,0.027,0,0.77622,0.000519613,0.000519613,0.000519613
24,867.547,2.14485,4.99129,6.49266,0.02633,0.95106,0.577,0.02808,0.01335,0.00216,0.00076,0.01893,0.00795,0.00032,0.00013,2.05662,5.02292,6.58309,0.02692,0,0.78308,0.000510778,0.000510778,0.000510778
25,902.938,2.14659,4.9918,6.49521,0.02638,0.95145,0.55729,0.02792,0.01336,0.00187,0.00073,0.02075,0.00868,0.00048,0.00016,2.06277,5.06805,6.58652,0.02705,0,0.8226,0.000501942,0.000501942,0.000501942
26,938.291,2.14699,5.00629,6.49967,0.02641,0.95273,0.55523,0.02874,0.01419,0.00214,0.00085,0.01969,0.00867,0.00041,0.00014,2.06534,5.05756,6.583,0.02711,0,0.7797,0.000493106,0.000493106,0.000493106
27,974.047,2.14133,4.99135,6.48654,0.02643,0.9493,0.55048,0.02704,0.01291,0.00215,0.0008,0.01891,0.00792,0.00042,0.00014,2.06061,5.04369,6.59729,0.02705,0,0.79879,0.000484271,0.000484271,0.000484271
28,1009.2,2.13936,4.98937,6.49218,0.02625,0.95241,0.55103,0.02875,0.01398,0.00216,0.00085,0.01985,0.00837,0.00045,0.00015,2.05248,5.03289,6.58817,0.02689,0,0.82903,0.000475435,0.000475435,0.000475435
29,1045.6,2.14324,4.98762,6.48881,0.02634,0.94928,0.5637,0.02814,0.01335,0.00225,0.00078,0.01816,0.00697,0.00033,0.00014,2.05777,5.02921,6.59661,0.02695,0,0.79699,0.000466599,0.000466599,0.000466599
30,1080.49,2.14078,5.01041,6.50161,0.02623,0.94809,0.57423,0.02829,0.01308,0.00214,0.00079,0.01939,0.00779,0.00033,0.00014,2.05675,5.03145,6.5878,0.02697,0,0.86813,0.000457763,0.000457763,0.000457763
31,1116.46,2.13757,4.98522,6.49027,0.02613,0.9534,0.54716,0.02876,0.01326,0.00224,0.00085,0.02054,0.009,0.00057,0.00017,2.0616,5.05658,6.59798,0.02701,0,0.79845,0.000448928,0.000448928,0.000448928
32,1152.77,2.14369,4.99051,6.4909,0.0264,0.95133,0.54282,0.0287,0.01306,0.00182,0.00076,0.01965,0.00803,0.00042,0.00014,2.05691,5.02587,6.59465,0.02694,0,0.79482,0.000440092,0.000440092,0.000440092
33,1189.21,2.14596,5.00336,6.49532,0.02627,0.95546,0.54769,0.02948,0.01379,0.0023,0.00084,0.02133,0.00877,0.00056,0.00017,2.05869,5.04684,6.59739,0.02695,0,0.81205,0.000431256,0.000431256,0.000431256
34,1225.54,2.14116,5.00367,6.48681,0.02639,0.95128,0.5346,0.02776,0.01336,0.00216,0.00078,0.01903,0.00783,0.00032,0.00013,2.0636,5.03538,6.59085,0.02705,0,0.80117,0.00042242,0.00042242,0.00042242
35,1261.68,2.14746,5.01195,6.48605,0.02649,0.95352,0.5527,0.02928,0.01306,0.00224,0.0008,0.02043,0.00813,0.00041,0.00016,2.05552,5.04998,6.59671,0.0269,0,0.78021,0.000413584,0.000413584,0.000413584
36,1297.54,2.14368,5.0008,6.48892,0.02626,0.95565,0.54096,0.02839,0.01416,0.00228,0.00083,0.01942,0.0083,0.00039,0.00015,2.0618,5.0549,6.60304,0.02706,0,0.82005,0.000404749,0.000404749,0.000404749
37,1333.68,2.13868,4.98156,6.49567,0.02625,0.95126,0.53751,0.02772,0.0137,0.00186,0.00072,0.01857,0.00807,0.00039,0.00015,2.05989,5.02747,6.58189,0.02696,0,0.7784,0.000395913,0.000395913,0.000395913
38,1370.05,2.14676,4.97267,6.49493,0.02639,0.95211,0.53559,0.02814,0.01303,0.00217,0.00078,0.01919,0.00783,0.00038,0.00015,2.06308,5.0583,6.58315,0.02709,0,0.78643,0.000387077,0.000387077,0.000387077
39,1406.31,2.15097,5.00402,6.49177,0.02639,0.95343,0.54045,0.02738,0.01359,0.00224,0.0008,0.01855,0.00804,0.00039,0.00016,2.05465,5.03226,6.5898,0.02697,0,0.79317,0.000378242,0.000378242,0.000378242
40,1442.57,2.14122,5.00481,6.49296,0.02626,0.95255,0.52721,0.02841,0.01305,0.00226,0.00086,0.01924,0.00793,0.00044,0.00015,2.06378,5.07308,6.58299,0.02701,0,0.8318,0.000369406,0.000369406,0.000369406
41,1478.94,2.1452,4.99999,6.49726,0.0263,0.9488,0.52756,0.02757,0.01278,0.00191,0.00076,0.01976,0.00789,0.00041,0.00015,2.05877,5.04999,6.58595,0.02697,0,0.79281,0.00036057,0.00036057,0.00036057
42,1515.36,2.14397,4.98635,6.48717,0.02626,0.95295,0.52998,0.02708,0.01276,0.00215,0.00085,0.019,0.00795,0.00037,0.00015,2.05771,5.05129,6.59077,0.02695,0,0.79811,0.000351734,0.000351734,0.000351734
43,1551.81,2.14046,4.97651,6.48682,0.02623,0.94687,0.5324,0.02626,0.01297,0.00168,0.00069,0.0182,0.00773,0.00032,0.00013,2.06289,5.04962,6.57961,0.02699,0,0.78611,0.000342899,0.000342899,0.000342899
44,1588.84,2.14284,4.99496,6.49299,0.02646,0.94968,0.51969,0.02809,0.01329,0.00177,0.00072,0.0196,0.00836,0.00038,0.00014,2.06551,5.06238,6.59439,0.02706,0,0.81448,0.000334063,0.000334063,0.000334063
45,1625.24,2.14725,5.01125,6.48327,0.02643,0.95366,0.51981,0.02749,0.01355,0.00227,0.00083,0.01926,0.00831,0.00062,0.00017,2.06361,5.04257,6.60043,0.02704,0,0.81568,0.000325227,0.000325227,0.000325227
46,1660.63,2.13549,4.97727,6.48865,0.02614,0.9472,0.52208,0.02774,0.01288,0.00167,0.00074,0.01885,0.0075,0.00031,0.00013,2.0627,5.04091,6.58463,0.02703,0,0.79217,0.000316391,0.000316391,0.000316391
47,1697.32,2.13626,4.97758,6.49212,0.02615,0.95073,0.51495,0.02692,0.01296,0.0021,0.00077,0.0182,0.00789,0.00036,0.00013,2.05969,5.04833,6.58244,0.02702,0,0.77746,0.000307555,0.000307555,0.000307555
48,1732.91,2.14671,4.99454,6.48933,0.02634,0.95236,0.51006,0.02737,0.01303,0.00225,0.00082,0.01856,0.00765,0.00035,0.00014,2.06585,5.01995,6.5874,0.02706,0,0.78418,0.00029872,0.00029872,0.00029872
49,1768.73,2.14713,4.99421,6.49498,0.02641,0.95021,0.51104,0.02934,0.01343,0.00217,0.00075,0.01936,0.00783,0.00037,0.00015,2.05742,5.03498,6.59367,0.02694,0,0.79064,0.000289884,0.000289884,0.000289884
50,1804.73,2.1419,4.99488,6.49408,0.0262,0.95222,0.5107,0.0296,0.01333,0.00217,0.00076,0.01933,0.00778,0.00036,0.00014,2.05703,5.04311,6.59774,0.02697,0,0.78007,0.000281048,0.000281048,0.000281048
51,1841.18,2.13552,4.98145,6.48934,0.02631,0.94972,0.51226,0.02827,0.0128,0.0021,0.00076,0.01925,0.00773,0.00035,0.00013,2.06267,5.07136,6.59672,0.02702,0,0.79233,0.000272212,0.000272212,0.000272212
52,1877.49,2.14503,4.96015,6.5027,0.02641,0.95366,0.50976,0.02855,0.01366,0.00208,0.00076,0.01927,0.00827,0.00037,0.00014,2.06114,5.05757,6.58374,0.027,0,0.79945,0.000263377,0.000263377,0.000263377
53,1913.67,2.14679,4.99287,6.48472,0.02636,0.94885,0.50886,0.02944,0.01348,0.00218,0.00079,0.02068,0.00817,0.00042,0.00016,2.05741,5.04934,6.60504,0.02698,0,0.79692,0.000254541,0.000254541,0.000254541
54,1949.56,2.13464,5.00507,6.49511,0.0262,0.95119,0.5019,0.02936,0.01378,0.00216,0.00079,0.01994,0.00807,0.0004,0.00014,2.05597,5.05517,6.59051,0.02691,0,0.81815,0.000245705,0.000245705,0.000245705
55,1985.82,2.14676,4.97396,6.48827,0.02642,0.9504,0.49806,0.0283,0.01385,0.0022,0.00077,0.01871,0.00778,0.00031,0.00013,2.05597,5.00035,6.58921,0.02697,0,0.77281,0.000236869,0.000236869,0.000236869
56,2021.32,2.13593,5.00154,6.48721,0.0262,0.95351,0.49566,0.02739,0.01266,0.00208,0.0008,0.01968,0.00823,0.00052,0.00015,2.06358,5.06052,6.60115,0.02705,0,0.79441,0.000228034,0.000228034,0.000228034
57,2057.31,2.13801,4.99068,6.48916,0.02641,0.94811,0.50327,0.0279,0.01238,0.00213,0.0008,0.01933,0.00771,0.00041,0.00014,2.05373,5.04381,6.59247,0.02684,0,0.78189,0.000219198,0.000219198,0.000219198
58,2093.22,2.14789,5.01156,6.50074,0.02641,0.9526,0.49616,0.02802,0.01347,0.00204,0.00076,0.01932,0.00826,0.00036,0.00014,2.06241,5.04486,6.58068,0.02705,0,0.77568,0.000210362,0.000210362,0.000210362
59,2129.37,2.13755,5.00015,6.49398,0.02618,0.95126,0.49559,0.02834,0.01341,0.00224,0.00084,0.01908,0.00801,0.00044,0.00015,2.05639,5.03384,6.60376,0.0269,0,0.7784,0.000201527,0.000201527,0.000201527
60,2165.21,2.14359,4.97982,6.4824,0.02628,0.94954,0.49813,0.028,0.01255,0.00221,0.00087,0.01816,0.00725,0.00042,0.00014,2.0553,5.04674,6.6024,0.02686,0,0.79003,0.000192691,0.000192691,0.000192691
61,2201.42,2.14383,4.99345,6.49516,0.02626,0.95184,0.49551,0.02908,0.01348,0.00222,0.00081,0.02035,0.00827,0.00041,0.00015,2.05948,5.04962,6.59806,0.02694,0,0.77701,0.000183855,0.000183855,0.000183855
62,2237.85,2.14181,4.9735,6.50047,0.02626,0.95566,0.48709,0.02927,0.01365,0.00221,0.00088,0.02002,0.00809,0.00051,0.00016,2.05967,5.04441,6.58844,0.02696,0,0.79139,0.000175019,0.000175019,0.000175019
63,2274.11,2.13999,4.98472,6.49923,0.02623,0.95494,0.49383,0.02964,0.01465,0.00219,0.0008,0.01933,0.00827,0.00034,0.00014,2.0569,5.02699,6.58735,0.02694,0,0.79469,0.000166183,0.000166183,0.000166183
64,2310.41,2.14273,4.98138,6.49032,0.02636,0.95057,0.49186,0.02779,0.01311,0.00209,0.00082,0.01822,0.00783,0.00035,0.00014,2.0593,5.04238,6.58856,0.02698,0,0.77324,0.000157348,0.000157348,0.000157348
65,2346.3,2.14828,5.00758,6.49053,0.02627,0.95318,0.48099,0.02827,0.01333,0.00217,0.0008,0.02039,0.00818,0.00038,0.00014,2.06527,5.07879,6.59536,0.02712,0,0.78121,0.000148512,0.000148512,0.000148512
66,2382.32,2.14873,4.99312,6.48638,0.02637,0.95214,0.49061,0.02693,0.01312,0.00215,0.00081,0.01911,0.00814,0.00043,0.00015,2.06106,5.03835,6.58181,0.02704,0,0.81068,0.000139676,0.000139676,0.000139676
67,2417.1,2.14058,5.00165,6.48557,0.02626,0.9483,0.4897,0.02582,0.01187,0.00206,0.00074,0.01789,0.00698,0.00036,0.00013,2.06019,5.05237,6.603,0.02699,0,0.79286,0.000130841,0.000130841,0.000130841
68,2452.18,2.13925,5.00926,6.49288,0.02623,0.94964,0.48788,0.02778,0.01302,0.00218,0.00082,0.01978,0.00797,0.00041,0.00015,2.05562,5.00928,6.59523,0.02683,0,0.78522,0.000122005,0.000122005,0.000122005
69,2487.85,2.13986,5.02234,6.4919,0.02621,0.95089,0.48065,0.02733,0.01313,0.00167,0.00076,0.01931,0.00814,0.00044,0.00015,2.06208,5.06079,6.5792,0.02703,0,0.78793,0.000113169,0.000113169,0.000113169
70,2523.61,2.13663,4.97881,6.49534,0.02619,0.94734,0.47643,0.02774,0.01234,0.00202,0.00076,0.01801,0.00721,0.00042,0.00015,2.05613,5.05225,6.5912,0.02696,0,0.77642,0.000104333,0.000104333,0.000104333
71,2560.53,2.14334,4.98782,6.48604,0.02634,0.94914,0.4784,0.02767,0.0142,0.00213,0.00079,0.01831,0.00773,0.00033,0.00013,2.06149,5.02833,6.58312,0.02705,0,0.7811,9.54975e-05,9.54975e-05,9.54975e-05
72,2596.75,2.14455,4.98102,6.48643,0.0263,0.95174,0.47982,0.02877,0.01288,0.00204,0.00082,0.01962,0.00773,0.00032,0.00013,2.05676,5.02095,6.60484,0.02697,0,0.78493,8.66618e-05,8.66618e-05,8.66618e-05
73,2632.4,2.1472,5.0137,6.50564,0.02637,0.95263,0.4748,0.02712,0.01429,0.0022,0.00086,0.01919,0.00829,0.00033,0.00013,2.0585,5.0301,6.57497,0.02699,0,0.77371,7.7826e-05,7.7826e-05,7.7826e-05
74,2667.21,2.1393,4.97991,6.48988,0.02633,0.9523,0.47551,0.02756,0.0136,0.00202,0.00086,0.01969,0.00799,0.00041,0.00016,2.06452,5.04584,6.59832,0.02709,0,0.79327,6.89903e-05,6.89903e-05,6.89903e-05
75,2702.03,2.14046,4.98126,6.49125,0.02643,0.9509,0.47637,0.02912,0.01346,0.00207,0.00078,0.01942,0.00803,0.00034,0.00014,2.06085,5.04814,6.5903,0.027,0,0.78915,6.01545e-05,6.01545e-05,6.01545e-05
76,2736.76,2.14445,4.99193,6.48189,0.02638,0.94963,0.47504,0.02749,0.01308,0.0021,0.00078,0.01921,0.00797,0.00036,0.00014,2.05912,5.03272,6.59082,0.02696,0,0.77784,5.13187e-05,5.13187e-05,5.13187e-05
77,2771.95,2.13755,4.98402,6.49595,0.02617,0.95112,0.47445,0.02814,0.01302,0.00212,0.00079,0.01934,0.00799,0.00039,0.00014,2.0673,5.06342,6.58962,0.0271,0,0.79242,4.2483e-05,4.2483e-05,4.2483e-05
78,2807.54,2.14703,5.02835,6.4908,0.02637,0.95108,0.46968,0.02819,0.0134,0.00215,0.00078,0.01892,0.00795,0.00038,0.00015,2.06206,5.06053,6.5918,0.02702,0,0.79392,3.36472e-05,3.36472e-05,3.36472e-05
79,2843.7,2.14494,4.97521,6.48351,0.02645,0.94578,0.47439,0.02729,0.01267,0.00208,0.00086,0.01923,0.00773,0.0004,0.00014,2.05906,5.03861,6.59614,0.02696,0,0.78782,2.48115e-05,2.48115e-05,2.48115e-05
80,2879.53,2.13848,4.98572,6.48954,0.02619,0.95219,0.47243,0.02796,0.01391,0.00217,0.00079,0.01766,0.00765,0.00032,0.00013,2.05903,5.03953,6.57739,0.02695,0,0.78237,1.59757e-05,1.59757e-05,1.59757e-05
