epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
35,456.451,6.25113,1.49507,32.545,0.29947,5.17567,0.97908,0,0,0,0,0,0,0,0,0,nan,62.4557,0,0,0,0.000473668,0.000473668,0.000473668
36,470.933,6.29636,1.28548,34.0694,0.30157,5.00873,0.98026,0,0,0,0,0,0,0,0,0,nan,57.3793,0,0,0,0.000466599,0.000466599,0.000466599
37,485.889,6.28347,1.15546,34.3258,0.30141,4.85132,0.98278,0,0,0,0,0,0,0,0,0,nan,58.849,0,0,0,0.00045953,0.00045953,0.00045953
38,498.412,6.21563,1.05773,34.972,0.30195,4.70427,0.97711,0,0,0,0,0,0,0,0,0,nan,62.1519,0,0,0,0.000452462,0.000452462,0.000452462
39,508.723,6.14707,0.99108,34.3766,0.29192,4.56928,0.97634,0,0,0,0,0,0,0,0,0,nan,67.0069,0,0,0,0.000445393,0.000445393,0.000445393
40,519.217,6.29693,0.91529,34.2237,0.30486,4.45896,0.97379,0,0,0,0,0,0,0,0,0,nan,83.4627,0,0,0,0.000438325,0.000438325,0.000438325
41,533.892,6.28718,0.83154,34.4619,0.30397,4.3653,0.96729,0,0,0,0,0,0,0,0,0,nan,72.8203,0,0,0,0.000431256,0.000431256,0.000431256
42,548.467,6.26821,0.87779,34.7001,0.30197,4.28178,0.97181,0,0,0,0,0,0,0,0,0,nan,64.8628,0,0,0,0.000424187,0.000424187,0.000424187
43,562.614,6.31542,0.80352,33.8185,0.30456,4.19702,0.96868,0,0,0,0,0,0,0,0,0,nan,61.401,0,0,0,0.000417119,0.000417119,0.000417119
44,577.2,6.27458,0.75335,34.6084,0.3025,4.1327,0.97596,0,0,0,0,0,0,0,0,0,nan,58.7135,0,0,0,0.00041005,0.00041005,0.00041005
