epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
15,537.411,2.14201,5.00088,6.49885,0.02627,0.95474,0.9015,0.02757,0.01338,0.00214,0.00073,0.02018,0.00838,0.00038,0.00015,2.05785,5.04146,6.59418,0.02697,0,0.88914,0.000648026,0.000648026,0.000648026
16,572.926,2.14556,4.99546,6.49102,0.02632,0.94661,0.93024,0.02771,0.0129,0.00215,0.00078,0.02066,0.00846,0.00036,0.00015,2.05193,5.00503,6.58975,0.0269,0,1.05033,0.000643314,0.000643314,0.000643314
17,607.972,2.14118,4.98977,6.49074,0.02626,0.94827,0.91827,0.02709,0.01359,0.00221,0.00079,0.01841,0.00833,0.00058,0.00018,2.05361,5.02985,6.58997,0.02692,0,0.91229,0.000638602,0.000638602,0.000638602
18,643.737,2.13686,4.98338,6.49371,0.02639,0.9538,0.88115,0.02609,0.01344,0.00215,0.0008,0.01962,0.00884,0.00051,0.00016,2.05773,5.031,6.58517,0.02695,0,1.01042,0.000633889,0.000633889,0.000633889
19,678.225,2.14046,4.99859,6.49605,0.02627,0.95029,0.87797,0.02593,0.01273,0.00206,0.00071,0.01884,0.00831,0.00062,0.00016,2.05786,5.02503,6.5854,0.02698,0,0.87266,0.000629177,0.000629177,0.000629177
20,713.437,2.13099,5.01001,6.49203,0.02617,0.94803,0.8687,0.02563,0.01336,0.0022,0.00085,0.02051,0.00903,0.00048,0.00015,2.05746,4.9989,6.58612,0.02697,0,0.96286,0.000624464,0.000624464,0.000624464
21,748.149,2.14117,4.99142,6.49139,0.02632,0.95001,0.86489,0.02585,0.01275,0.00205,0.00084,0.01723,0.00749,0.00033,0.00012,2.05502,5.0278,6.59,0.02698,0,0.86668,0.000619752,0.000619752,0.000619752
22,782.772,2.14818,4.97957,6.48194,0.02643,0.94921,0.86487,0.02644,0.01318,0.00212,0.00072,0.01943,0.0084,0.00039,0.00014,2.05903,5.03285,6.58448,0.02704,0,0.85638,0.00061504,0.00061504,0.00061504
23,818.827,2.13702,4.99793,6.48787,0.02616,0.9524,0.85084,0.0266,0.01317,0.0021,0.00077,0.01939,0.0083,0.00039,0.00014,2.0565,5.02131,6.60149,0.02697,0,0.86588,0.000610327,0.000610327,0.000610327
24,854.693,2.13951,4.99136,6.49352,0.0263,0.94878,0.85547,0.02645,0.01326,0.00208,0.00078,0.01884,0.00816,0.00036,0.00013,2.05003,4.99464,6.57525,0.02684,0,0.91849,0.000605615,0.000605615,0.000605615
25,889.824,2.14107,4.98212,6.49118,0.02631,0.94972,0.84016,0.02707,0.01342,0.00218,0.00081,0.0207,0.00909,0.0005,0.00016,2.05705,5.04423,6.58137,0.02696,0,0.85873,0.000600902,0.000600902,0.000600902
26,924.644,2.14406,5.00817,6.49722,0.02636,0.95176,0.88104,0.02729,0.01424,0.00212,0.0008,0.01902,0.00871,0.00049,0.00015,2.06122,5.03837,6.58001,0.02706,0,0.85847,0.00059619,0.00059619,0.00059619
27,959.84,2.1347,4.99006,6.49073,0.02623,0.95102,0.83073,0.02621,0.01309,0.00215,0.00081,0.01963,0.0083,0.0004,0.00014,2.05563,5.0195,6.59706,0.02692,0,0.87601,0.000591478,0.000591478,0.000591478
28,994.619,2.13976,4.99239,6.49097,0.02626,0.95289,0.81254,0.0263,0.01274,0.00212,0.00079,0.02033,0.00843,0.00048,0.00016,2.04972,5.01701,6.58839,0.02686,0,0.9213,0.000586765,0.000586765,0.000586765
29,1029.39,2.13831,4.97612,6.48635,0.02627,0.94724,0.83978,0.02689,0.01367,0.0023,0.00084,0.01877,0.00839,0.0004,0.00015,2.05639,5.00655,6.58503,0.02701,0,0.91765,0.000582053,0.000582053,0.000582053
30,1064.06,2.13909,5.01047,6.50064,0.02621,0.94773,0.82637,0.02776,0.01356,0.00218,0.00073,0.0193,0.0083,0.00035,0.00014,2.05347,5.01951,6.58144,0.02691,0,0.89437,0.00057734,0.00057734,0.00057734
31,1098.95,2.13681,4.98952,6.488,0.02618,0.95167,0.80611,0.02689,0.0131,0.00208,0.00071,0.01954,0.0086,0.0006,0.00016,2.0567,5.04116,6.59282,0.02695,0,0.92107,0.000572628,0.000572628,0.000572628
32,1133.9,2.13566,4.98086,6.49575,0.0263,0.95124,0.78778,0.02718,0.01292,0.0022,0.00085,0.02062,0.00899,0.00047,0.00016,2.05472,5.01306,6.59297,0.02688,0,0.89616,0.000567916,0.000567916,0.000567916
33,1169.48,2.14005,4.98537,6.50179,0.02627,0.95477,0.7987,0.02917,0.01455,0.00223,0.00078,0.02005,0.00874,0.00047,0.00017,2.05323,5.01421,6.59326,0.02686,0,0.88301,0.000563203,0.000563203,0.000563203
34,1205.37,2.13764,4.99659,6.48822,0.02633,0.95047,0.78559,0.02714,0.01363,0.00207,0.00077,0.0199,0.00808,0.00037,0.00014,2.06109,5.02428,6.58726,0.02703,0,0.87869,0.000558491,0.000558491,0.000558491
35,1241.15,2.14286,5.00648,6.49015,0.02643,0.95418,0.78224,0.02776,0.01284,0.00213,0.00079,0.01892,0.00808,0.00041,0.00016,2.05309,5.03848,6.59446,0.02688,0,0.86424,0.000553778,0.000553778,0.000553778
36,1277.16,2.13698,4.98855,6.48662,0.02623,0.95576,0.77675,0.02732,0.01374,0.00226,0.00079,0.01904,0.00899,0.00055,0.00018,2.05593,5.02672,6.60183,0.02692,0,0.85127,0.000549066,0.000549066,0.000549066
37,1313.5,2.13781,4.9789,6.49448,0.02617,0.95376,0.78583,0.02787,0.01409,0.00215,0.00079,0.02007,0.00876,0.00043,0.00015,2.05603,5.01503,6.57837,0.02686,0,0.84301,0.000544354,0.000544354,0.000544354
38,1348.68,2.14472,4.96948,6.48964,0.02634,0.95194,0.77595,0.0274,0.01347,0.00223,0.00081,0.02019,0.00859,0.00038,0.00016,2.05832,5.04702,6.57752,0.02694,0,0.91665,0.000539641,0.000539641,0.000539641
39,1384.02,2.1488,5.00269,6.49478,0.0264,0.95197,0.77285,0.02741,0.01352,0.00219,0.00081,0.01869,0.00857,0.00042,0.00016,2.05362,5.01529,6.58345,0.0269,0,0.83278,0.000534929,0.000534929,0.000534929
40,1418.62,2.13764,5.016,6.4927,0.02625,0.95294,0.7991,0.02823,0.01381,0.00227,0.00075,0.02037,0.00886,0.00045,0.00015,2.06213,5.05462,6.57968,0.02698,0,0.85492,0.000530216,0.000530216,0.000530216
41,1453.13,2.14435,4.99498,6.49391,0.02628,0.94948,0.78,0.02669,0.01314,0.0022,0.00076,0.02073,0.00886,0.00043,0.00015,2.05666,5.03225,6.57847,0.02696,0,0.83766,0.000525504,0.000525504,0.000525504
42,1489.37,2.14224,4.99364,6.49146,0.02625,0.95139,0.75658,0.02651,0.01289,0.0022,0.00079,0.02042,0.00857,0.00041,0.00014,2.05443,5.02601,6.58914,0.02697,0,0.86561,0.000520792,0.000520792,0.000520792
43,1525.33,2.139,4.97568,6.48628,0.02624,0.94781,0.7638,0.02596,0.0131,0.00205,0.00072,0.01883,0.00822,0.00039,0.00014,2.06133,5.04148,6.57966,0.02702,0,0.84549,0.000516079,0.000516079,0.000516079
44,1560.78,2.13769,4.98934,6.4973,0.02637,0.94826,0.76874,0.02759,0.01394,0.00223,0.00073,0.02038,0.00914,0.00056,0.00016,2.06089,5.04818,6.59275,0.02704,0,0.8999,0.000511367,0.000511367,0.000511367
45,1595.7,2.14329,5.01117,6.4888,0.02637,0.95283,0.74934,0.02903,0.01483,0.0023,0.0008,0.0203,0.0092,0.00062,0.00018,2.06061,5.02023,6.5945,0.02706,0,0.94459,0.000506654,0.000506654,0.000506654
46,1630.34,2.13232,4.99763,6.49623,0.02614,0.94771,0.76306,0.02691,0.0129,0.00206,0.00084,0.02031,0.00818,0.00038,0.00014,2.05836,5.02246,6.58227,0.02704,0,0.85259,0.000501942,0.000501942,0.000501942
47,1665.5,2.14068,4.97314,6.49642,0.02631,0.9492,0.74251,0.02585,0.01305,0.00216,0.00073,0.01952,0.0087,0.00041,0.00015,2.05596,5.02929,6.57855,0.02698,0,0.85802,0.00049723,0.00049723,0.00049723
48,1701.25,2.13959,4.98527,6.48989,0.02629,0.95042,0.7383,0.02709,0.01375,0.00229,0.00084,0.0188,0.00807,0.0004,0.00015,2.06142,5.00036,6.58534,0.02698,0,0.84976,0.000492517,0.000492517,0.000492517
49,1735.99,2.14544,4.98528,6.49835,0.02644,0.95156,0.73035,0.02871,0.01389,0.00218,0.0008,0.01964,0.00864,0.00043,0.00015,2.05414,5.02163,6.59168,0.02689,0,0.86355,0.000487805,0.000487805,0.000487805
50,1770.8,2.14386,4.9953,6.4952,0.02637,0.95244,0.73354,0.02768,0.01363,0.00211,0.00078,0.01941,0.00886,0.00062,0.00017,2.05348,5.02316,6.59562,0.02691,0,0.81474,0.000483092,0.000483092,0.000483092
51,1805.66,2.12765,4.96157,6.49047,0.02614,0.94812,0.75192,0.02705,0.01312,0.0022,0.00082,0.02013,0.00826,0.00039,0.00015,2.06038,5.06444,6.5925,0.02702,0,0.83252,0.00047838,0.00047838,0.00047838
52,1840.39,2.14175,4.987,6.50428,0.02636,0.95244,0.79268,0.02783,0.01403,0.00219,0.0008,0.02045,0.00865,0.00038,0.00016,2.05746,5.03385,6.58583,0.02688,0,0.8493,0.000473668,0.000473668,0.000473668
53,1874.92,2.13855,4.98339,6.47936,0.02616,0.94867,0.75132,0.02599,0.01245,0.00204,0.00078,0.02036,0.00861,0.00045,0.00017,2.05378,5.02517,6.60725,0.0269,0,0.81943,0.000468955,0.000468955,0.000468955
54,1909.51,2.13672,5.00087,6.48948,0.02624,0.95223,0.72192,0.02838,0.01352,0.00215,0.00081,0.02185,0.00922,0.00054,0.00017,2.05145,5.03235,6.5862,0.02683,0,0.89381,0.000464243,0.000464243,0.000464243
55,1945.23,2.14341,4.98236,6.48813,0.0263,0.95079,0.71572,0.02663,0.01266,0.00212,0.00079,0.01901,0.00786,0.00037,0.00014,2.05426,4.99354,6.58766,0.02697,0,0.83437,0.00045953,0.00045953,0.00045953
56,1981.05,2.13709,4.99054,6.48519,0.02623,0.95228,0.71654,0.02801,0.01358,0.00215,0.00073,0.0203,0.00889,0.0006,0.00017,2.05983,5.03989,6.59459,0.02699,0,0.82519,0.000454818,0.000454818,0.000454818
57,2015.57,2.13933,4.99207,6.49194,0.02638,0.94762,0.71031,0.02628,0.01227,0.0021,0.0008,0.02027,0.00814,0.00049,0.00016,2.0506,5.02502,6.59327,0.02679,0,0.87641,0.000450106,0.000450106,0.000450106
58,2050.47,2.14148,5.00505,6.50239,0.02634,0.95109,0.7055,0.02648,0.01346,0.0021,0.00073,0.02002,0.00899,0.00039,0.00015,2.05682,5.02604,6.57915,0.02691,0,0.83527,0.000445393,0.000445393,0.000445393
59,2085.1,2.13704,5.00037,6.49226,0.02613,0.94836,0.70108,0.02684,0.01288,0.00217,0.00075,0.0204,0.00902,0.00062,0.00017,2.05248,5.01058,6.60293,0.02681,0,0.81543,0.000440681,0.000440681,0.000440681
60,2119.65,2.14426,4.9822,6.48494,0.02628,0.95211,0.73804,0.02855,0.01364,0.00228,0.00085,0.02077,0.0088,0.00045,0.00016,2.05359,5.02938,6.60199,0.02688,0,0.83382,0.000435968,0.000435968,0.000435968
61,2154.15,2.14035,4.99314,6.49744,0.02626,0.94929,0.71553,0.0282,0.01346,0.00214,0.00078,0.02054,0.0087,0.00043,0.00016,2.05441,5.02115,6.59685,0.02689,0,0.86703,0.000431256,0.000431256,0.000431256
62,2188.64,2.14081,4.99062,6.49945,0.02623,0.95562,0.71979,0.02891,0.01435,0.00222,0.00083,0.02105,0.00909,0.00053,0.00018,2.05298,5.0183,6.58874,0.02687,0,0.85937,0.000426544,0.000426544,0.000426544
63,2223.31,2.14074,5.00002,6.50007,0.02622,0.95373,0.7031,0.02728,0.01334,0.00212,0.00074,0.01984,0.00833,0.00038,0.00015,2.05516,5.01275,6.58578,0.02687,0,0.83798,0.000421831,0.000421831,0.000421831
64,2257.56,2.14176,4.98179,6.48802,0.02644,0.9493,0.70034,0.02737,0.0131,0.00205,0.00077,0.02012,0.00857,0.00039,0.00015,2.05293,5.02242,6.58484,0.02686,0,0.80585,0.000417119,0.000417119,0.000417119
65,2292.71,2.14707,5.01047,6.48848,0.02635,0.95171,0.68943,0.02604,0.0132,0.00214,0.0008,0.01875,0.00858,0.00044,0.00016,2.06106,5.0488,6.59866,0.02701,0,0.81939,0.000412406,0.000412406,0.000412406
66,2327.45,2.14232,4.99569,6.48709,0.02622,0.95199,0.68868,0.02688,0.01373,0.0022,0.00076,0.01951,0.0088,0.00042,0.00015,2.05508,5.01778,6.57671,0.02692,0,0.81878,0.000407694,0.000407694,0.000407694
67,2362.15,2.14206,5.00682,6.48449,0.02634,0.94948,0.6918,0.02781,0.01324,0.00219,0.00073,0.02091,0.00856,0.00047,0.00015,2.05956,5.03,6.60007,0.02702,0,0.81397,0.000402982,0.000402982,0.000402982
68,2396.75,2.13901,5.00628,6.49303,0.02627,0.9508,0.68471,0.0267,0.01299,0.00221,0.00085,0.02027,0.00867,0.00044,0.00016,2.05057,4.99788,6.59125,0.02674,0,0.84582,0.000398269,0.000398269,0.000398269
69,2431.49,2.13646,5.01307,6.48932,0.02617,0.95083,0.68418,0.0267,0.01347,0.00211,0.00085,0.02008,0.00891,0.00046,0.00015,2.05551,5.02882,6.57558,0.02695,0,0.82243,0.000393557,0.000393557,0.000393557
70,2466.04,2.1387,4.98941,6.49503,0.02624,0.95032,0.6738,0.0261,0.01286,0.00204,0.00077,0.01753,0.0077,0.00042,0.00015,2.05449,5.03694,6.5903,0.0269,0,0.8044,0.000388844,0.000388844,0.000388844
71,2500.96,2.14337,5.02523,6.48866,0.02636,0.95168,0.65504,0.02606,0.01287,0.00226,0.00076,0.01867,0.00808,0.00043,0.00016,2.05751,5.05258,6.60335,0.02695,0,0.81186,0.000384132,0.000384132,0.000384132
72,2535.49,2.13789,4.9703,6.49346,0.02617,0.94942,0.65014,0.02717,0.01297,0.00205,0.00078,0.01979,0.0081,0.00038,0.00015,2.0552,5.02913,6.58882,0.0269,0,0.82226,0.00037942,0.00037942,0.00037942
73,2570.2,2.15083,4.99713,6.49052,0.02637,0.94989,0.63429,0.0275,0.01366,0.00218,0.0008,0.02079,0.00885,0.00043,0.00015,2.06252,5.06473,6.59294,0.02708,0,0.81175,0.000374707,0.000374707,0.000374707
74,2605.28,2.13314,4.96266,6.49129,0.02614,0.94925,0.63142,0.0268,0.01343,0.00215,0.00079,0.01954,0.00844,0.00043,0.00015,2.05254,5.00611,6.59528,0.02685,0,0.78576,0.000369995,0.000369995,0.000369995
75,2640.78,2.13883,4.99388,6.49188,0.02629,0.95038,0.63042,0.0264,0.01333,0.00218,0.0008,0.0203,0.009,0.00052,0.00017,2.05939,5.03501,6.58664,0.02702,0,0.80504,0.000365282,0.000365282,0.000365282
76,2675.31,2.14404,4.99283,6.48728,0.02627,0.95083,0.64024,0.0266,0.01311,0.00227,0.00081,0.02037,0.00889,0.00044,0.00016,2.05829,5.03286,6.59601,0.02702,0,0.78926,0.00036057,0.00036057,0.00036057
77,2710.47,2.13774,4.97641,6.49251,0.0263,0.94931,0.63808,0.02776,0.0131,0.00205,0.00078,0.01992,0.00833,0.00038,0.00014,2.05077,5.01756,6.58864,0.02685,0,0.80478,0.000355858,0.000355858,0.000355858
78,2745.06,2.14175,5.00708,6.49565,0.02619,0.95119,0.62542,0.02619,0.01287,0.00211,0.00079,0.01981,0.00874,0.00042,0.00015,2.05507,5.0155,6.58863,0.02699,0,0.80706,0.000351145,0.000351145,0.000351145
79,2780.4,2.14101,4.98242,6.48633,0.02628,0.94888,0.62711,0.02712,0.01304,0.00217,0.00078,0.01958,0.00817,0.00037,0.00015,2.05006,4.99653,6.58229,0.02682,0,0.8315,0.000346433,0.000346433,0.000346433
80,2815.59,2.14486,4.9617,6.48494,0.02635,0.95019,0.62499,0.02657,0.01319,0.00211,0.00079,0.0193,0.00865,0.00053,0.00017,2.05129,4.9984,6.59219,0.02691,0,0.81873,0.00034172,0.00034172,0.00034172
81,2850.06,2.13772,4.9793,6.49591,0.02618,0.94936,0.61971,0.02694,0.01348,0.00229,0.00084,0.01915,0.00854,0.00043,0.00015,2.05505,5.01224,6.5847,0.02693,0,0.79713,0.000337008,0.000337008,0.000337008
82,2884.52,2.14077,4.98911,6.48783,0.02628,0.95132,0.61825,0.0271,0.01348,0.00228,0.00081,0.01968,0.0086,0.00058,0.00016,2.05748,5.00467,6.59401,0.02701,0,0.7988,0.000332296,0.000332296,0.000332296
83,2919.1,2.13008,4.99787,6.49,0.02618,0.95036,0.62955,0.0266,0.01338,0.00219,0.00083,0.01974,0.00873,0.00044,0.00015,2.05417,5.00598,6.58805,0.02685,0,0.83338,0.000327583,0.000327583,0.000327583
84,2953.56,2.14321,5.01763,6.48646,0.02648,0.95289,0.62246,0.0271,0.01294,0.00218,0.00076,0.01935,0.00848,0.00059,0.00017,2.05463,4.9977,6.60111,0.02689,0,0.8146,0.000322871,0.000322871,0.000322871
85,2988.07,2.14634,5.01148,6.4883,0.02653,0.95082,0.6148,0.02739,0.01342,0.00219,0.00079,0.02055,0.0087,0.00044,0.00016,2.05298,5.02537,6.60173,0.02692,0,0.80283,0.000318158,0.000318158,0.000318158
86,3022.59,2.13698,4.99261,6.48404,0.02613,0.95201,0.61671,0.02743,0.0132,0.00219,0.00079,0.0196,0.00865,0.00051,0.00016,2.05252,5.03714,6.58513,0.02683,0,0.80192,0.000313446,0.000313446,0.000313446
87,3057.36,2.14057,4.98918,6.49056,0.02635,0.95022,0.62036,0.02662,0.01338,0.00209,0.00078,0.01894,0.00841,0.0004,0.00014,2.05276,5.01893,6.57751,0.02687,0,0.79702,0.000308734,0.000308734,0.000308734
88,3093.41,2.13547,4.99858,6.49613,0.02613,0.95229,0.61014,0.02818,0.01359,0.00219,0.00074,0.02016,0.00884,0.00068,0.00019,2.05485,5.06008,6.5921,0.02689,0,0.81792,0.000304021,0.000304021,0.000304021
89,3128.59,2.13587,4.97955,6.49428,0.02631,0.95152,0.60337,0.02713,0.01275,0.0022,0.00082,0.0189,0.00819,0.00043,0.00016,2.05037,4.99151,6.605,0.02681,0,0.79719,0.000299309,0.000299309,0.000299309
90,3163.13,2.13582,4.9863,6.4796,0.02625,0.95022,0.60451,0.02759,0.01342,0.00225,0.00083,0.01841,0.00817,0.00042,0.00015,2.05175,4.98979,6.58921,0.02687,0,0.80278,0.000294596,0.000294596,0.000294596
91,3197.37,2.13759,4.99642,6.48486,0.02626,0.95187,0.60085,0.02596,0.01257,0.002,0.00077,0.02028,0.0088,0.00042,0.00015,2.05721,5.02315,6.58146,0.02696,0,0.81243,0.000289884,0.000289884,0.000289884
92,3232.17,2.13643,4.98331,6.49173,0.02624,0.94803,0.60455,0.02714,0.01318,0.00214,0.00081,0.02066,0.00873,0.00043,0.00016,2.05142,5.01442,6.58698,0.02682,0,0.79859,0.000285172,0.000285172,0.000285172
93,3266.74,2.13497,4.99174,6.48363,0.02611,0.9518,0.61052,0.02702,0.01352,0.00225,0.00078,0.01973,0.00861,0.00046,0.00016,2.05765,5.01673,6.59912,0.02694,0,0.81217,0.000280459,0.000280459,0.000280459
94,3301.42,2.13754,4.97603,6.49231,0.02628,0.94851,0.59405,0.02658,0.01267,0.00214,0.0008,0.02014,0.0087,0.00045,0.00016,2.05246,5.03329,6.58521,0.02688,0,0.80128,0.000275747,0.000275747,0.000275747
95,3336.15,2.13734,4.99981,6.48634,0.02635,0.95201,0.59659,0.02673,0.01281,0.00218,0.00079,0.01939,0.00831,0.00047,0.00016,2.05016,5.01528,6.58465,0.0268,0,0.80694,0.000271034,0.000271034,0.000271034
96,3370.63,2.13166,4.97281,6.50497,0.02611,0.94671,0.59067,0.02618,0.01292,0.00208,0.00078,0.01951,0.00816,0.00037,0.00014,2.05467,5.01903,6.60057,0.02684,0,0.8168,0.000266322,0.000266322,0.000266322
97,3406.01,2.13965,4.98487,6.49274,0.02622,0.95297,0.58848,0.02633,0.01324,0.0021,0.00079,0.01969,0.00902,0.00056,0.00017,2.05511,5.01704,6.59547,0.02689,0,0.80668,0.00026161,0.00026161,0.00026161
98,3441.95,2.14705,4.99962,6.49292,0.02631,0.95309,0.58766,0.02695,0.01395,0.00236,0.00087,0.021,0.00933,0.00061,0.00018,2.05386,5.02754,6.59559,0.0269,0,0.81157,0.000256897,0.000256897,0.000256897
99,3477.05,2.13615,4.97926,6.4778,0.02621,0.94453,0.5907,0.02669,0.01265,0.0021,0.00081,0.01916,0.00789,0.00039,0.00013,2.05402,4.98432,6.57683,0.0269,0,0.81895,0.000252185,0.000252185,0.000252185
100,3511.84,2.1379,5.01032,6.49194,0.02627,0.95196,0.59048,0.02645,0.01303,0.00212,0.00081,0.02052,0.00903,0.00055,0.00016,2.05934,5.06512,6.59223,0.02708,0,0.81533,0.000247472,0.000247472,0.000247472
101,3546.39,2.13982,4.97994,6.49022,0.02628,0.95001,0.58401,0.02832,0.0137,0.00214,0.00078,0.02111,0.00879,0.00044,0.00017,2.05762,5.04713,6.59204,0.02703,0,0.81188,0.00024276,0.00024276,0.00024276
102,3581.03,2.13797,4.98935,6.48339,0.02627,0.94796,0.58795,0.02547,0.01259,0.00208,0.00077,0.01824,0.00783,0.00035,0.00014,2.05276,5.0029,6.58719,0.02683,0,0.82166,0.000238048,0.000238048,0.000238048
103,3615.59,2.13141,4.99389,6.48623,0.02619,0.94982,0.58445,0.02646,0.01308,0.00228,0.00085,0.01835,0.00825,0.00047,0.00017,2.05521,5.032,6.59011,0.02691,0,0.79572,0.000233335,0.000233335,0.000233335
104,3650.22,2.14142,5.01305,6.49531,0.02628,0.95653,0.57889,0.02557,0.01245,0.002,0.00078,0.02181,0.00909,0.00053,0.00016,2.05893,5.05556,6.59048,0.02696,0,0.81443,0.000228623,0.000228623,0.000228623
105,3684.72,2.13951,5.0017,6.48014,0.02636,0.95106,0.58806,0.0279,0.0139,0.00216,0.00079,0.02004,0.00884,0.00048,0.00016,2.05353,4.99036,6.5903,0.02686,0,0.80694,0.00022391,0.00022391,0.00022391
106,3720.86,2.13541,5.0069,6.49155,0.02613,0.95222,0.5764,0.02817,0.01445,0.00219,0.0008,0.0205,0.00912,0.00042,0.00015,2.05753,5.02807,6.58081,0.02695,0,0.80389,0.000219198,0.000219198,0.000219198
107,3756.92,2.14059,4.99644,6.48501,0.02627,0.95192,0.56902,0.02699,0.01334,0.00214,0.00081,0.0198,0.00902,0.0006,0.00017,2.05423,5.01564,6.59317,0.02685,0,0.80659,0.000214486,0.000214486,0.000214486
108,3792.85,2.14014,5.00439,6.49804,0.0264,0.95584,0.57744,0.02741,0.01332,0.0021,0.0008,0.02042,0.00887,0.00051,0.00015,2.05603,5.02543,6.58826,0.02695,0,0.81319,0.000209773,0.000209773,0.000209773
109,3827.69,2.13765,5.00198,6.49195,0.02626,0.95123,0.57639,0.02735,0.01354,0.00223,0.00077,0.01927,0.0084,0.00057,0.00017,2.056,5.03748,6.59488,0.02694,0,0.82313,0.000205061,0.000205061,0.000205061
110,3862.84,2.14023,4.97981,6.49481,0.02626,0.94874,0.57039,0.02684,0.01322,0.00208,0.00079,0.0193,0.00871,0.00048,0.00015,2.05688,5.02835,6.57445,0.02698,0,0.80302,0.000200348,0.000200348,0.000200348
111,3897.64,2.14484,4.99318,6.48895,0.02642,0.94863,0.56476,0.02603,0.01341,0.00217,0.0008,0.01893,0.00838,0.00046,0.00017,2.05901,5.03116,6.59742,0.02698,0,0.81135,0.000195636,0.000195636,0.000195636
