epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
46,406.081,2.05109,6.84443,6.48191,0.02298,6.37784,0.8497,0.02247,0.01532,0.0021,0.00056,0.00134,0.00078,0.00063,6e-05,1.9845,6.67947,6.58987,0.02514,0,0,0.000501942,0.000501942,0.000501942
47,414.965,2.04889,6.84553,6.51337,0.02298,6.37798,0.84169,0.02184,0.01523,0.00207,0.00068,0.00147,0.00112,0.00063,6e-05,1.98199,6.69475,6.56937,0.02509,0,0,0.00049723,0.00049723,0.00049723
48,423.697,2.04682,6.85398,6.49735,0.02288,6.37814,0.8489,0.02097,0.01441,0.00207,0.00067,0.00117,0.00068,0.00063,6e-05,1.98738,6.67914,6.58811,0.0252,0,0,0.000492517,0.000492517,0.000492517
49,432.121,2.04591,6.80197,6.50487,0.02317,6.37716,0.84255,0.0225,0.01472,0.00206,0.00058,0.00162,0.00098,0.00063,6e-05,1.98722,6.69669,6.59968,0.02519,0,0,0.000487805,0.000487805,0.000487805
50,440.781,2.05204,6.83802,6.49379,0.02301,6.37818,0.84059,0.02177,0.01449,0.00205,0.00066,0.00153,0.00112,0.00063,6e-05,1.99038,6.71082,6.59039,0.02525,0,0,0.000483092,0.000483092,0.000483092
51,461.543,1.81837,5.30054,3.17777,0.01924,6.37425,0.91966,0.31459,0.12669,0.12497,0.06403,0.14235,0.06186,0.04464,0.01086,1.62132,4.87475,2.35043,0.01894,0,0,0.00047838,0.00047838,0.00047838
52,474.331,1.64699,4.75871,2.20322,0.01701,6.36799,0.8897,0.1912,0.34029,0.17564,0.09912,0.17491,0.13073,0.08136,0.02312,1.51878,4.61463,2.03905,0.0171,0,0,0.000473668,0.000473668,0.000473668
53,27.3838,1.89367,5.86722,4.34593,0.0207,6.37567,32.1124,0.29967,0.11048,0.12097,0.06585,0.14844,0.05293,0.041,0.00884,1.67061,5.09678,2.5327,0.01936,0,0,0.000468955,0.000468955,0.000468955
54,40.5407,1.6781,4.8584,2.24703,0.01749,6.37197,25.0389,0.43267,0.14007,0.19014,0.10452,0.28926,0.08121,0.09295,0.02853,1.51751,4.64374,2.02741,0.01722,0,0,0.000464243,0.000464243,0.000464243
55,53.8177,1.58417,4.59885,2.03912,0.01608,6.36589,23.2104,0.09631,0.49719,0.18693,0.10443,0.06511,0.31967,0.09533,0.03099,1.50505,4.47787,1.95811,0.0168,0,0,0.00045953,0.00045953,0.00045953
56,66.8602,1.55361,4.48296,1.96321,0.0156,6.36082,21.8,0.11562,0.48566,0.20867,0.11772,0.07991,0.30618,0.10613,0.03428,1.46946,4.3882,1.88172,0.01625,0,0,0.000454818,0.000454818,0.000454818
57,79.9363,1.51661,4.39703,1.89873,0.01521,6.35711,20.5745,0.12073,0.47918,0.21461,0.12249,0.08284,0.29586,0.11462,0.03847,1.44904,4.30069,1.85998,0.01589,0,0,0.000450106,0.000450106,0.000450106
58,93.2866,1.5161,4.3234,1.85411,0.01509,6.35459,19.4033,0.14466,0.4292,0.19704,0.11041,0.10071,0.27787,0.10923,0.0372,1.44427,4.23922,1.8744,0.01595,0,0,0.000445393,0.000445393,0.000445393
59,106.465,1.48996,4.25127,1.81861,0.0147,6.35294,18.3425,0.13793,0.44842,0.20917,0.11763,0.0977,0.28929,0.11858,0.03982,1.42566,4.16757,1.81102,0.01552,0,0,0.000440681,0.000440681,0.000440681
